id,ChEBI,CID
s_3512[c],CHEBI:52333,9543716
s_3513[n],CHEBI:84394,9543678
s_3514[n],CHEBI:84417,9543679
s_3515[n],CHEBI:88527,53478048
s_3516[n],CHEBI:89229,53478089
s_3517[n],CHEBI:88454,9543972
s_3518[n],CHEBI:88500,9543694
s_3519[n],CHEBI:75468,6443547
s_3520[n],CHEBI:52333,9543716
s_3521[mm],CHEBI:84394,9543678
s_3522[mm],CHEBI:84417,9543679
s_3523[mm],CHEBI:88527,53478048
s_3524[mm],CHEBI:89229,53478089
s_3525[mm],CHEBI:88454,9543972
s_3526[mm],CHEBI:88500,9543694
s_3527[ce],CHEBI:73998,71581034
s_3528[ce],CHEBI:75071,52929555
s_3529[ce],CHEBI:75073,52929479
s_3530[ce],CHEBI:75074,52929473
s_3531[ce],CHEBI:64844,5283523
s_3532[ce],,
s_3533[ce],CHEBI:74847,24779560
s_3534[ce],CHEBI:83775,14057128
s_3535[ce],,
s_3536[ce],CHEBI:43474,3681305
s_3537[ce],,
s_3538[ce],,
s_3539[ce],,
s_3540[ce],,
s_3541[ce],,
s_3542[ce],CHEBI:77347,86289149
s_3543[ce],CHEBI:77344,86289144
s_3544[c],,
s_3545[c],CHEBI:88396,52928334
s_3546[c],,
s_3547[c],,
s_3548[c],,
s_3549[c],CHEBI:88557,52928310
s_3550[c],,
s_3551[c],CHEBI:88626,52928304
s_3552[c],,
s_3553[c],CHEBI:73215,71296232
s_3554[c],,
s_3555[c],CHEBI:88562,52928326
s_3556[c],CHEBI:77347,86289149
s_3557[c],CHEBI:77346,49866673
s_3558[c],CHEBI:77344,86289144
s_3559[c],CHEBI:88612,5771759
s_3560[erm],,
s_3561[erm],,
s_3562[erm],,
s_3563[erm],,
s_3564[erm],,
s_3565[erm],,
s_3566[erm],CHEBI:77347,86289149
s_3567[erm],CHEBI:77344,86289144
s_3568[gm],,
s_3569[gm],,
s_3570[gm],,
s_3571[gm],,
s_3572[gm],,
s_3573[gm],,
s_3574[gm],CHEBI:77347,86289149
s_3575[gm],CHEBI:77344,86289144
s_3576[c],,
s_3577[c],,
s_3578[c],,
s_3579[c],,
s_3580[c],,
s_3581[c],,
s_3582[c],CHEBI:77277,86289129
s_3583[c],,
s_3584[erm],,
s_3585[erm],,
s_3586[erm],,
s_3587[erm],,
s_3588[erm],,
s_3589[erm],,
s_3590[erm],CHEBI:77277,86289129
s_3591[erm],,
s_3592[ce],,
s_3593[ce],,
s_3594[ce],,
s_3595[ce],,
s_3596[ce],,
s_3597[ce],,
s_3598[ce],,
s_3599[ce],,
s_3600[c],,
s_3601[c],,
s_3602[c],,
s_3603[c],,
s_3604[c],,
s_3605[c],,
s_3606[c],,
s_3607[c],,
s_3608[erm],,
s_3609[erm],,
s_3610[erm],,
s_3611[erm],,
s_3612[erm],,
s_3613[erm],,
s_3614[erm],CHEBI:77279,86289131
s_3615[erm],,
s_3616[vm],,
s_3617[vm],,
s_3618[vm],,
s_3619[vm],,
s_3620[vm],CHEBI:34087,5283538
s_3621[vm],,
s_3622[vm],,
s_3623[vm],,
s_3624[gm],,
s_3625[gm],,
s_3626[gm],,
s_3627[gm],,
s_3628[gm],CHEBI:34087,5283538
s_3629[gm],,
s_3630[gm],,
s_3631[gm],,
s_3632[c],CHEBI:15799,6419701
s_3633[c],CHEBI:134127,
s_3634[c],CHEBI:75070,52929751
s_3635[c],CHEBI:134128,
s_3636[c],CHEBI:74850,9547179
s_3637[c],CHEBI:134129,
s_3638[c],CHEBI:62837,5311263
s_3639[c],CHEBI:134130,
s_3640[vm],CHEBI:15799,6419701
s_3641[vm],CHEBI:134127,
s_3642[vm],CHEBI:75070,52929751
s_3643[vm],CHEBI:134128,
s_3644[vm],CHEBI:74850,9547179
s_3645[vm],CHEBI:134129,
s_3646[vm],CHEBI:62837,5311263
s_3647[vm],CHEBI:134130,
s_3648[gm],CHEBI:15799,6419701
s_3649[gm],CHEBI:134127,
s_3650[gm],CHEBI:75070,52929751
s_3651[gm],CHEBI:134128,
s_3652[gm],CHEBI:74850,9547179
s_3653[gm],CHEBI:134129,
s_3654[gm],CHEBI:62837,5311263
s_3655[gm],CHEBI:134130,
s_3656[lp],CHEBI:52378,25271606
s_3657[lp],CHEBI:15377,962
s_3658[lp],CHEBI:52377,25271616
s_3659[lp],CHEBI:52376,44263329
s_3660[lp],CHEBI:23929,5283662
s_3661[lp],CHEBI:52375,25271605
s_3662[lp],CHEBI:52380,25271608
s_3663[lp],CHEBI:52379,25271607
s_3664[lp],CHEBI:52383,25271592
s_3665[lp],CHEBI:16521,246983
s_3666[lp],CHEBI:52382,25271609
s_3667[lp],CHEBI:52385,25271594
s_3668[lp],CHEBI:52384,25271593
s_3669[ce],CHEBI:52385,25271594
s_3670[ce],CHEBI:52384,25271593
s_3671[lp],CHEBI:134127,
s_3672[lp],CHEBI:134128,
s_3673[lp],CHEBI:134129,
s_3674[lp],CHEBI:134130,
s_3675[m],CHEBI:88454,9543972
s_3676[m],CHEBI:134127,
s_3677[m],CHEBI:30823,5460221
s_3678[m],CHEBI:88500,9543694
s_3679[m],CHEBI:134128,
s_3680[m],CHEBI:75468,6443547
s_3681[m],CHEBI:134129,
s_3682[m],CHEBI:52333,9543716
s_3683[m],CHEBI:134130,
s_3684[lp],CHEBI:17754,753
s_3685[lp],CHEBI:90452,
s_3686[lp],CHEBI:136148,
s_3687[lp],,
s_3688[lp],CHEBI:90464,
s_3689[lp],CHEBI:64576,
s_3690[lp],CHEBI:136162,
s_3691[lp],CHEBI:64575,
s_3692[lp],CHEBI:136170,
s_3693[lp],CHEBI:134592,
s_3694[lp],CHEBI:72998,460602
s_3695[lp],CHEBI:83717,24778764
s_3696[lp],CHEBI:73851,24779461
s_3697[lp],CHEBI:86097,24778811
s_3698[lp],CHEBI:73858,497299
s_3699[lp],CHEBI:86100,24778935
s_3700[lp],CHEBI:28610,16081932
s_3701[lp],CHEBI:134594,
s_3702[lp],CHEBI:84811,24778767
s_3703[lp],CHEBI:75034,24778825
s_3704[lp],CHEBI:74669,10350317
s_3705[lp],CHEBI:136147,
s_3706[lp],CHEBI:138792,
s_3707[lp],CHEBI:136155,
s_3708[lp],CHEBI:82837,52924899
s_3709[erm],,
s_3710[erm],,
s_3711[erm],,
s_3712[erm],,
s_3713[erm],,
s_3714[c],CHEBI:24479,
s_3715[e],CHEBI:16634,439242
s_3716[e],CHEBI:28053,440658
s_3717[c],,
s_3718[c],,
s_3719[c],,
s_3720[c],,
s_3721[g],,
s_3722[c],,
s_3723[c],,
s_3724[c],,
s_3725[c],,
s_3726[er],,
s_3727[c],,
s_3728[er],,
s_3729[c],,
s_3730[erm],,
s_3731[c],,
s_3732[erm],,
s_3733[c],,
s_3734[erm],,
s_3735[c],,
s_3736[mm],,
s_3737[c],,
s_3738[mm],,
s_3739[c],,
s_3740[c],,
s_3741[c],,
s_3742[c],,
s_3743[c],,
s_3744[c],,
s_3745[c],,
s_3746[c],,
s_3747[c],,
s_3748[m],CHEBI:83739,
s_3749[m],CHEBI:15697,
s_3750[c],CHEBI:16583,650
s_3751[n],CHEBI:15686,439314
s_3752[n],CHEBI:16583,650
s_3753[n],CHEBI:57945,21604869
s_3754[m],CHEBI:29165,
s_3755[m],CHEBI:18050,5961
s_3756[m],CHEBI:29166,
s_3757[v],CHEBI:73610,7009581
s_3758[v],CHEBI:16643,6137
s_3759[v],CHEBI:16977,5950
s_3760[c],CHEBI:58753,45266755
s_3761[c],CHEBI:57967,49791958
s_3762[c],CHEBI:16509,4650
s_3763[c],CHEBI:17977,46173720
s_3764[er],CHEBI:57705,16667373
s_3765[er],CHEBI:18278,24892748
s_3766[er],CHEBI:58223,20056717
s_3767[er],,
s_3768[c],CHEBI:78346,24794349
s_3769[p],CHEBI:30623,71081
s_3770[p],CHEBI:57388,45266609
s_3771[er],,
s_3772[er],CHEBI:4167,5793
s_3773[er],,
s_3774[er],,
s_3775[v],CHEBI:29101,923
s_3776[v],CHEBI:29103,813
s_3777[v],CHEBI:17996,312
s_3778[c],CHEBI:17996,312
s_3779[v],CHEBI:15824,
s_3780[v],CHEBI:4139,6036
s_3781[er],CHEBI:57865,1778309
s_3782[c],CHEBI:48775,31193
s_3783[e],CHEBI:48775,31193
s_3784[m],,
s_3785[m],CHEBI:17561,5862
s_3786[m],,
s_3787[er],CHEBI:16113,5997
s_3788[erm],CHEBI:16113,5997
s_3789[c],,
s_3790[c],,
s_3791[c],CHEBI:17069,102
s_3792[c],CHEBI:16207,101
s_3793[c],CHEBI:27995,11476
s_3794[c],CHEBI:28476,12105
s_3795[c],CHEBI:27628,325
s_3796[c],CHEBI:28671,326
s_3797[c],CHEBI:1895,11505
s_3798[c],CHEBI:28617,7725
s_3799[c],CHEBI:17987,244
s_3800[c],CHEBI:17169,240
s_3801[c],CHEBI:29035,27854
s_3802[er],CHEBI:29035,27854
s_3805[c],CHEBI:16899,6251
s_3806[c],CHEBI:58276,18706098
s_3807[c],CHEBI:49031,10909908
s_3808[m],CHEBI:29177,
s_3809[m],CHEBI:29154,
s_3810[c],CHEBI:58402,5289118
s_3811[m],CHEBI:15642,135476770
s_3812[m],CHEBI:20680,135476784
s_3813[m],CHEBI:18421,5359597
s_3814[c],CHEBI:84760,90659879
s_3815[c],CHEBI:84755,439268
s_3816[c],CHEBI:29969,
s_3817[c],CHEBI:61929,
s_3818[n],CHEBI:67040,34755
s_3819[n],CHEBI:29969,
s_3820[n],CHEBI:16680,439155
s_3821[n],CHEBI:61929,
s_3822[c],CHEBI:29105,32051
s_3823[er],CHEBI:29105,32051
s_3826[m],CHEBI:18097,
s_3827[m],,
s_3828[c],,
s_3829[c],CHEBI:51507,8651
s_3830[er],CHEBI:17792,
s_3831[er],CHEBI:57925,7048684
s_3832[er],CHEBI:16042,
s_3833[er],CHEBI:17021,
s_3834[c],CHEBI:17792,
s_3835[c],CHEBI:16042,
s_3836[c],CHEBI:17021,
s_3837[c],CHEBI:17016,158980
s_3838[v],CHEBI:73757,6998029
s_3839[v],CHEBI:15428,750
s_3840[v],CHEBI:73770,96801
s_3841[c],CHEBI:57251,25201926
s_3842[p],CHEBI:17792,
s_3843[p],CHEBI:57925,7048684
s_3844[p],CHEBI:16042,
s_3845[p],CHEBI:17021,
s_3846[c],CHEBI:27956,440667
s_3847[c],CHEBI:38290,54679076
s_3848[p],CHEBI:27956,440667
s_3849[p],CHEBI:58297,40467895
s_3850[p],CHEBI:38290,54679076
s_3851[c],CHEBI:16698,9864
s_3852[c],CHEBI:58273,21115541
s_3853[c],CHEBI:8744,
s_3854[c],CHEBI:47910,
s_3855[m],CHEBI:29034,29936
s_3856[c],,
s_3857[c],,
s_3858[c],CHEBI:28479,71098
s_3859[c],CHEBI:61146,4686862
s_3860[c],CHEBI:57917,644235
s_3861[c],CHEBI:18202,5460044
s_3862[c],CHEBI:28061,439357
s_3863[m],CHEBI:57340,45266571
s_3864[m],CHEBI:11805,11966314
s_3865[e],CHEBI:15889,
s_3866[c],CHEBI:15889,
s_3867[c],CHEBI:16562,7680
s_3868[c],CHEBI:16031,397
s_3871[c],CHEBI:37080,25188
s_3872[c],CHEBI:28619,6579
s_3873[c],CHEBI:28179,2331
s_3874[c],CHEBI:16150,242
s_3875[c],CHEBI:18391,6419706
s_3876[c],CHEBI:17171,
s_3877[c],CHEBI:15818,
s_3878[er],CHEBI:57880,
s_3879[er],CHEBI:57265,
s_3880[c],CHEBI:29108,271
s_3881[v],CHEBI:30616,5461108
s_3882[v],CHEBI:29108,271
s_3883[v],CHEBI:456216,7058055
s_3884[c],,
s_3885[c],CHEBI:17518,
s_3886[er],CHEBI:50347,
s_3887[er],,
s_3888[er],CHEBI:57497,46878381
s_3889[er],CHEBI:132537,
s_3890[er],CHEBI:57527,135398626
s_3891[er],,
s_3892[er],CHEBI:58189,135398618
s_3893[er],,
s_3894[er],,
s_3895[er],,
s_3896[er],,
s_3897[v],CHEBI:60331,46906104
s_3898[v],CHEBI:17369,
s_3899[v],CHEBI:16659,5460358
s_3900[v],CHEBI:27535,
s_3901[v],CHEBI:28729,185698
s_3902[v],,
s_3903[c],,
s_3904[c],CHEBI:16523,71077
s_3905[m],CHEBI:17981,99478
s_3906[m],CHEBI:29919,5047209
s_3907[m],CHEBI:16337,
s_3908[m],CHEBI:17962,
s_3909[c],CHEBI:80867,
s_3910[c],CHEBI:134399,656929
s_3911[er],CHEBI:57525,46878388
s_3912[er],,
s_3913[c],CHEBI:16480,145068
s_3914[c],CHEBI:17632,943
s_3915[c],CHEBI:83088,1549144
s_3916[c],CHEBI:83091,25245420
s_3917[c],CHEBI:13850,
s_3918[c],CHEBI:80399,
s_3923[c],CHEBI:138256,129320325
s_3924[m],CHEBI:138256,129320325
s_3925[m],CHEBI:4047,439498
s_3926[g],CHEBI:17996,312
s_3927[c],CHEBI:61557,
s_3928[c],CHEBI:58043,
s_3929[c],CHEBI:61560,
s_3930[c],CHEBI:65317,
s_3931[c],CHEBI:18421,5359597
s_3932[er],,
s_3933[er],CHEBI:4208,18950
s_3934[c],CHEBI:16268,6587
s_3935[c],CHEBI:16301,946
s_3936[e],,
s_3937[er],CHEBI:58342,
s_3938[er],CHEBI:57970,
s_3939[er],CHEBI:58608,
s_3940[c],CHEBI:18054,11080426
s_3941[c],CHEBI:82696,
s_3942[p],,
s_3943[p],,
s_3944[m],CHEBI:13850,
s_3945[m],CHEBI:80398,
s_3946[m],CHEBI:80400,
s_3947[m],CHEBI:80399,
s_3948[c],CHEBI:57634,21604863
s_3949[c],CHEBI:15903,64689
s_3950[c],CHEBI:58247,21604865
s_3951[c],CHEBI:17925,79025
s_3952[c],CHEBI:58225,21604864
s_3953[c],CHEBI:47977,439213
s_3954[c],CHEBI:28645,439709
s_3958[c],CHEBI:16659,5460358
s_3959[c],CHEBI:27976,12222
s_3960[c],CHEBI:15364,5459765
s_3961[c],CHEBI:18268,92283
s_3962[c],CHEBI:30612,5288393
s_3963[c],CHEBI:18020,133
s_3964[c],CHEBI:1941,134
s_3965[c],CHEBI:62413,46173457
s_3966[c],CHEBI:17453,5459982
s_3967[c],CHEBI:27398,150841
s_3968[c],CHEBI:16974,96215
s_3969[c],CHEBI:27428,5460041
s_3970[c],CHEBI:16577,5284239
s_3971[c],CHEBI:50157,74688
s_3972[c],CHEBI:27823,1826
s_3973[c],CHEBI:7386,440850
s_3974[c],CHEBI:11951,6991994
s_3975[c],CHEBI:28452,
s_3976[c],CHEBI:19982,638124
s_3977[c],CHEBI:80465,9543055
s_3978[c],CHEBI:27397,
s_3979[c],CHEBI:27871,33
s_3980[c],CHEBI:27869,300
s_3981[c],CHEBI:15421,16441
s_3982[c],CHEBI:36999,1256
s_3983[c],CHEBI:15894,5280598
s_3984[c],CHEBI:84162,5275507
s_3985[erm],CHEBI:16247,
s_3986[gm],CHEBI:16247,
s_3987[erm],CHEBI:456216,7058055
s_3988[c],CHEBI:75757,12178130
s_3989[er],CHEBI:132511,121232694
s_3990[er],CHEBI:132515,121232696
s_3991[c],CHEBI:15727,439224
s_3992[c],CHEBI:18323,112072
s_3993[er],,
s_3994[er],,
s_3995[er],,
s_3996[er],,
s_3997[c],CHEBI:29805,5460308
s_3998[c],CHEBI:17992,5988
s_3999[c],CHEBI:28189,439193
s_4000[c],CHEBI:28675,
s_4001[er],,
s_4002[er],,
s_4003[er],,
s_4004[m],CHEBI:80867,
s_4005[m],CHEBI:17319,439182
s_4006[m],,
s_4007[m],,
s_4008[m],,
s_4009[m],CHEBI:18407,768
s_4010[m],CHEBI:33541,
s_4011[m],CHEBI:17359,1099
s_4012[m],CHEBI:29200,781
s_4013[c],CHEBI:18420,888
s_4014[m],CHEBI:18420,888
s_4015[er],CHEBI:58367,44229134
s_4016[er],CHEBI:16189,1117
s_4017[c],CHEBI:506227,439174
s_4018[c],CHEBI:16838,3681305
s_4019[c],CHEBI:29036,27099
s_4020[g],CHEBI:29036,27099
s_4021[c],CHEBI:16769,152239
s_4022[m],CHEBI:8337,66868
s_4023[c],CHEBI:8337,66868
s_4024[c],,
s_4025[g],CHEBI:57705,16667373
s_4026[m],CHEBI:29105,32051
s_4027[v],CHEBI:29105,32051
s_4028[m],CHEBI:17792,
s_4029[m],CHEBI:16042,
s_4030[m],CHEBI:17021,
s_4031[v],CHEBI:29034,29936
s_4032[c],CHEBI:29969,
s_4033[c],CHEBI:61930,
s_4034[e],CHEBI:73788,123935
s_4035[c],CHEBI:73788,123935
s_4036[v],CHEBI:73788,123935
s_4037[e],CHEBI:61396,7006474
s_4038[c],CHEBI:61396,7006474
s_4039[v],CHEBI:61396,7006474
s_4040[e],CHEBI:73762,6427004
s_4041[c],CHEBI:73762,6427004
s_4042[v],CHEBI:73762,6427004
s_4043[v],CHEBI:16857,6288
s_4044[c],CHEBI:77843,25202056
s_4045[e],CHEBI:77843,25202056
s_4046[c],CHEBI:15245,
s_4047[e],CHEBI:15245,
s_4048[c],CHEBI:231935,3707990
s_4049[e],CHEBI:231935,3707990
s_4050[e],CHEBI:73771,9837455
s_4051[c],CHEBI:73771,9837455
s_4052[v],CHEBI:73771,9837455
s_4053[e],CHEBI:73888,99282
s_4054[c],CHEBI:73888,99282
s_4055[v],CHEBI:73888,99282
s_4056[e],CHEBI:73898,123913
s_4057[c],CHEBI:73898,123913
s_4058[v],CHEBI:73898,123913
s_4059[e],CHEBI:73784,7020885
s_4060[c],CHEBI:73784,7020885
s_4061[v],CHEBI:73784,7020885
s_4062[c],CHEBI:58083,3611397
s_4063[e],CHEBI:58083,3611397
s_4064[c],CHEBI:58675,36688171
s_4065[e],CHEBI:58675,36688171
s_4066[c],CHEBI:74604,135774241
s_4067[e],CHEBI:74604,135774241
s_4068[c],CHEBI:60732,135823809
s_4069[e],CHEBI:60732,135823809
s_4070[e],CHEBI:58033,24916760
s_4071[c],CHEBI:58033,24916760
s_4072[c],CHEBI:74631,25201178
s_4073[c],CHEBI:58029,3799953
s_4074[e],CHEBI:58029,3799953
s_4075[e],CHEBI:74631,25201178
s_4076[c],CHEBI:16668,107812
s_4077[c],CHEBI:58680,7059388
s_4078[e],CHEBI:58680,7059388
s_4079[c],CHEBI:35621,6657
s_4080[e],CHEBI:35621,6657
s_4081[c],CHEBI:77802,21117616
s_4082[e],CHEBI:77802,21117616
s_4083[c],CHEBI:60784,23421206
s_4084[e],CHEBI:60784,23421206
s_4085[e],CHEBI:74393,6992293
s_4086[c],CHEBI:74393,6992293
s_4087[v],CHEBI:74393,6992293
s_4088[c],CHEBI:58092,7048563
s_4089[c],CHEBI:16737,588
s_4090[e],CHEBI:58092,7048563
s_4091[e],CHEBI:16737,588
s_4092[c],CHEBI:58477,25201356
s_4093[e],CHEBI:58477,25201356
s_4094[c],CHEBI:60837,135755291
s_4095[e],CHEBI:60837,135755291
s_4096[c],CHEBI:62338,25202084
s_4097[e],CHEBI:62338,25202084
s_4098[c],CHEBI:18036,3440921
s_4099[e],CHEBI:18036,3440921
s_4100[c],CHEBI:77766,23421207
s_4101[e],CHEBI:77766,23421207
s_4102[c],CHEBI:60873,23421171
s_4103[e],CHEBI:60873,23421171
s_4104[c],CHEBI:61085,1549097
s_4105[e],CHEBI:61085,1549097
s_4106[c],CHEBI:60880,15938966
s_4107[e],CHEBI:60880,15938966
s_4108[c],CHEBI:18394,439559
s_4109[e],CHEBI:18394,439559
s_4110[c],CHEBI:78236,7043949
s_4111[e],CHEBI:78236,7043949
s_4112[c],CHEBI:15226,4657547
s_4113[c],CHEBI:33542,439208
s_4114[e],CHEBI:15226,4657547
s_4115[c],CHEBI:61904,3955599
s_4116[e],CHEBI:61904,3955599
s_4117[c],CHEBI:58143,24802254
s_4118[e],CHEBI:58143,24802254
s_4119[e],CHEBI:74363,6995001
s_4120[c],CHEBI:74363,6995001
s_4121[v],CHEBI:74363,6995001
s_4122[c],CHEBI:320061,64947
s_4123[c],CHEBI:17790,887
s_4124[e],CHEBI:17790,887
s_4125[e],CHEBI:320061,64947
s_4126[c],CHEBI:60877,23421172
s_4127[e],CHEBI:60877,23421172
s_4128[c],CHEBI:4249,439312
s_4129[c],CHEBI:58695,25245410
s_4130[e],CHEBI:4249,439312
s_4131[e],CHEBI:32528,5460935
s_4132[c],CHEBI:13705,6971017
s_4133[e],CHEBI:13705,6971017
s_4134[c],CHEBI:132957,20438136
s_4135[e],CHEBI:132957,20438136
s_4136[c],CHEBI:15593,5459790
s_4137[e],CHEBI:15593,5459790
s_4138[c],CHEBI:58090,7140381
s_4139[e],CHEBI:58090,7140381
s_4140[e],CHEBI:61993,92146
s_4141[e],CHEBI:58289,40467846
s_4142[e],CHEBI:58272,25245548
s_4143[e],CHEBI:73610,7009581
s_4144[c],CHEBI:73610,7009581
s_4145[e],CHEBI:57629,23421198
s_4146[e],CHEBI:58228,3423467
s_4147[e],CHEBI:57524,7059387
s_4148[e],CHEBI:58115,135398630
s_4149[e],CHEBI:58130,21584050
s_4150[e],CHEBI:61548,23421199
s_4151[e],CHEBI:57865,1778309
s_4152[e],CHEBI:58702,3674425
s_4153[e],CHEBI:58735,23421200
s_4154[e],CHEBI:58190,7059434
s_4155[e],CHEBI:58759,36688186
s_4156[e],CHEBI:58409,25245607
s_4157[e],CHEBI:33019,4097574
s_4158[e],CHEBI:295975,3330960
s_4159[e],CHEBI:33542,439208
s_4160[e],CHEBI:456215,15938965
s_4161[e],CHEBI:60879,6992262
s_4162[e],CHEBI:77740,23421209
s_4163[e],CHEBI:60377,7058165
s_4164[e],CHEBI:58723,45266741
s_4165[e],CHEBI:28816,5460005
s_4166[e],CHEBI:16349,9750
s_4167[e],CHEBI:16016,670
s_4168[e],CHEBI:73770,96801
s_4169[c],CHEBI:73770,96801
s_4170[e],CHEBI:73757,6998029
s_4171[c],CHEBI:73757,6998029
s_4172[e],CHEBI:44337,1549099
s_4173[c],CHEBI:44337,1549099
s_4174[e],CHEBI:17460,863
s_4175[c],CHEBI:17460,863
s_4176[e],CHEBI:17016,158980
s_4177[c],CHEBI:16169,5460389
s_4178[c],CHEBI:17105,5460066
s_4179[c],CHEBI:18034,5459934
s_4180[c],CHEBI:17140,5289590
s_4181[c],CHEBI:18333,94154
s_4182[c],CHEBI:11596,4609868
s_4183[c],CHEBI:57392,45266613
s_4184[c],CHEBI:33190,9543142
s_4185[c],CHEBI:49072,23615351
s_4186[c],CHEBI:11812,6419735
s_4187[c],CHEBI:57774,13999769
s_4188[c],CHEBI:58476,13999770
s_4189[c],CHEBI:58511,45266666
s_4190[c],CHEBI:57383,25245440
s_4191[c],CHEBI:30245,5460332
s_4192[c],CHEBI:17164,439531
s_4193[c],CHEBI:16634,439242
s_4194[c],CHEBI:18101,127
s_4195[c],CHEBI:17594,785
s_4196[g],CHEBI:30616,5461108
s_4197[g],CHEBI:29108,271
s_4198[g],CHEBI:456216,7058055
s_4199[e],CHEBI:29108,271
s_4200[e],CHEBI:17996,312
s_4201[e],CHEBI:29036,27099
s_4202[e],CHEBI:29035,27854
s_4203[e],CHEBI:29105,32051
s_4204[e],CHEBI:18420,888
s_4205[c],,
s_4206[c],,
s_4207[c],CHEBI:18072,250388
s_4208[c],CHEBI:11424,21933884
s_4209[erm],,
s_4210[erm],,
s_4211[m],,
s_4212[m],CHEBI:86055,31265
s_4213[m],CHEBI:15533,445344
s_4214[m],CHEBI:87426,7799
s_4215[m],CHEBI:57371,45266598
s_4216[m],CHEBI:88764,7762
s_4217[m],CHEBI:87393,8103
s_4218[m],CHEBI:87510,8908
s_4219[m],CHEBI:61430,25244140
s_4220[m],CHEBI:87430,8048
s_4221[c],CHEBI:86055,31265
s_4222[c],CHEBI:87426,7799
s_4223[c],CHEBI:88764,7762
s_4224[c],CHEBI:87510,8908
s_4225[c],CHEBI:87430,8048
s_4226[e],CHEBI:86055,31265
s_4227[e],CHEBI:87426,7799
s_4228[e],CHEBI:88764,7762
s_4229[e],CHEBI:87510,8908
s_4230[e],CHEBI:87430,8048
s_4231[m],CHEBI:27750,8857
s_4232[c],CHEBI:17153,527
s_4233[c],CHEBI:28831,1031
s_4234[m],CHEBI:17153,527
s_4235[m],CHEBI:28831,1031
s_4236[e],CHEBI:17153,527
s_4237[e],CHEBI:28831,1031
s_4238[c],CHEBI:49017,18635
s_4239[c],CHEBI:49019,10448
s_4240[m],CHEBI:49017,18635
s_4241[m],CHEBI:49019,10448
s_4242[e],CHEBI:49017,18635
s_4243[e],CHEBI:49019,10448
s_4244[c],CHEBI:15621,440113
s_4245[c],CHEBI:1879,10393
s_4246[m],CHEBI:15621,440113
s_4247[m],CHEBI:1879,10393
s_4248[e],CHEBI:15621,440113
s_4249[e],CHEBI:1879,10393
s_4250[c],CHEBI:30768,1032
s_4251[p],CHEBI:30768,1032
s_4252[p],CHEBI:57386,25245711
s_4253[m],CHEBI:41330,7749
s_4254[c],,
s_4255[e],,
s_4256[c],,
s_4257[e],,
s_4258[c],CHEBI:40116,7997
s_4259[e],CHEBI:40116,7997
s_4261[c],CHEBI:41330,7749
s_4262[e],CHEBI:41330,7749
